Symbol,Date,Price,Analysts,StrongBuy,Buy,Hold,Sell,Lowcast,Forecast,Highcast,Actual
VIPS,08/01/2018,9.630000114440918,9,0,6,3,0,0.34,0.6,0.87,-0.3448
VIPS,02/01/2019,7.5999999046325675,10,0,4,3,3,0.34,0.46,0.34,0.0776
VIPS,03/01/2019,7.28000020980835,9,0,1,5,3,-0.18,0.26,-0.04,0.1992
VIPS,05/01/2019,8.729999542236326,10,0,3,4,3,-0.29,0.05,0.32,0.0195
VIPS,04/01/2020,15.199999809265135,11,0,7,3,1,-0.11,0.03,0.58,0.1322
VIPS,05/01/2020,15.520000457763672,10,0,6,3,1,-0.19,-0.03,0.44,0.2771
VET,02/01/2019,24.6200008392334,2,0,1,1,0,0.65,0.67,0.65,0.013
VET,03/01/2019,25.670000076293945,2,0,1,1,0,0.59,0.61,0.59,-0.0047
VET,05/01/2019,25.54999923706055,2,0,1,1,0,0.6,0.62,0.6,-0.1342
VET,08/01/2019,17.670000076293945,3,0,1,2,0,0.83,1.03,0.89,-0.0515
VET,04/01/2020,3.0,10,0,0,8,2,0.56,3.61,6.5,0.67
VET,05/01/2020,4.769999980926514,11,0,0,9,2,0.2,2.34,4.74,-0.044
VVI,04/01/2020,20.07999992370605,1,0,1,0,0,2.03,2.03,2.03,-0.0852
VVI,05/01/2020,23.07999992370605,1,0,1,0,0,1.89,1.89,1.89,-0.1711
VVV,08/01/2018,22.6200008392334,5,0,1,4,0,0.05,0.22,0.19,-0.0442
VVV,02/01/2019,22.13999938964844,7,0,3,2,2,-0.01,0.15,0.08,-0.1572
VVV,03/01/2019,18.88999938964844,7,0,3,2,2,0.06,0.23,0.16,-0.0228
VVV,05/01/2019,18.459999084472656,8,0,3,3,2,0.09,0.25,0.09,0.0813
VVV,08/01/2019,20.959999084472656,8,0,4,2,2,-0.1,0.07,0.13,0.0553
VVV,04/01/2020,12.479999542236328,6,0,4,2,0,0.58,0.81,0.89,0.4704
VVV,05/01/2020,16.790000915527347,7,0,4,3,0,-0.12,0.33,0.51,0.1501
VSTO,08/01/2018,16.239999771118164,4,0,0,3,1,-0.04,0.0,-0.04,0.109
VSTO,03/01/2019,9.0,3,0,1,2,0,0.45,0.73,0.45,-0.0411
VSTO,05/01/2019,8.630000114440918,3,0,1,2,0,0.43,0.71,0.43,0.0324
VSTO,08/01/2019,7.199999809265138,5,0,3,2,0,0.65,1.01,0.95,-0.1319
VMC,08/01/2018,113.91000366210938,7,0,6,1,0,-0.14,0.16,0.13,-0.018
VMC,02/01/2019,102.20999908447266,10,0,8,1,1,0.1,0.14,0.33,0.1652
VMC,03/01/2019,111.88999938964844,10,0,8,1,1,0.06,0.08,0.24,0.1349
VMC,05/01/2019,126.9800033569336,12,0,9,2,1,-0.09,-0.03,0.07,0.0923
VMC,04/01/2020,104.1999969482422,17,0,11,6,0,0.05,0.48,0.61,0.0371
VMC,05/01/2020,110.9000015258789,17,0,11,6,0,0.01,0.36,0.55,0.0492
VSH,02/01/2019,19.290000915527344,3,0,2,1,0,0.13,0.23,0.42,-0.0301
VSH,03/01/2019,22.149999618530273,3,0,1,2,0,0.07,0.19,0.07,-0.0989
VSH,05/01/2019,19.959999084472656,3,0,1,2,0,0.2,0.34,0.2,-0.1513
VSH,08/01/2019,17.0,4,0,1,3,0,0.04,0.44,0.04,0.0059
VSH,04/01/2020,13.6899995803833,4,0,0,1,3,-0.08,0.12,0.42,0.1877
VSH,05/01/2020,16.09000015258789,4,0,0,1,3,-0.16,0.01,0.29,-0.0472
VIV,08/01/2018,11.06999969482422,4,0,2,2,0,0.13,0.35,0.36,-0.1201
VIV,02/01/2019,13.359999656677244,4,0,2,2,0,0.15,0.16,0.15,-0.0816
VIV,03/01/2019,12.25,4,0,2,2,0,0.2,0.21,0.2,-0.0278
VIV,08/01/2019,13.510000228881836,2,0,1,1,0,0.03,0.06,0.03,-0.037
VIV,04/01/2020,9.1899995803833,1,0,0,1,0,0.41,0.41,0.41,-0.0446
VIV,05/01/2020,8.399999618530272,1,0,0,1,0,0.64,0.64,0.64,0.0583
VMI,08/01/2018,139.64999389648438,3,0,2,1,0,0.04,0.18,0.04,-0.0026
VMI,02/01/2019,128.00999450683594,2,0,1,1,0,0.1,0.25,0.1,0.0244
VMI,03/01/2019,137.63999938964844,2,0,1,1,0,0.07,0.21,0.07,-0.0137
VMI,05/01/2019,135.75,1,0,1,0,0,0.18,0.18,0.18,-0.0544
VMI,08/01/2019,137.19000244140622,1,0,1,0,0,0.15,0.15,0.15,0.0147
VMI,04/01/2020,102.06999969482422,2,0,0,2,0,0.33,0.37,0.41,0.119
VMI,05/01/2020,115.08999633789062,2,0,0,2,0,0.14,0.15,0.16,-0.011
WAB,08/01/2018,109.75,13,0,9,4,0,-0.12,-0.06,0.16,-0.0364
WAB,02/01/2019,69.08000183105469,9,0,7,2,0,0.22,0.43,0.22,0.0731
WAB,03/01/2019,72.76000213623047,9,0,6,3,0,0.1,0.37,0.27,0.0109
WAB,05/01/2019,73.55000305175781,10,0,7,3,0,0.08,0.31,0.3,-0.0143
WAB,08/01/2019,77.7699966430664,7,0,4,3,0,0.17,0.25,0.29,-0.0714
WAB,04/01/2020,45.93999862670898,12,0,8,3,1,0.47,0.69,1.0,0.3261
WAB,05/01/2020,55.52000045776367,11,0,7,3,1,0.13,0.37,0.5,0.0436
VNE,08/01/2018,50.81000137329102,13,0,5,8,0,-0.28,-0.03,0.24,0.1014
VNE,02/01/2019,29.20000076293945,15,0,4,9,2,0.2,0.5,0.72,-0.1818
VNE,03/01/2019,30.46999931335449,15,0,4,9,2,0.21,0.52,0.53,-0.274
VNE,05/01/2019,22.1200008392334,15,0,4,9,2,0.04,0.65,0.45,-0.2071
VNE,08/01/2019,18.34000015258789,12,0,4,6,2,0.06,1.01,0.77,-0.1876
VNE,04/01/2020,7.1500000953674325,10,0,4,6,0,-0.04,1.88,2.02,0.5552
VNE,05/01/2020,9.539999961853027,9,0,3,6,0,-0.01,0.87,1.2,0.1373
W,08/01/2018,109.5199966430664,17,0,10,6,1,-0.45,-0.01,0.37,0.3615
W,02/01/2019,108.83000183105469,19,0,10,8,1,-0.26,0.07,0.28,0.3749
W,03/01/2019,167.5,20,0,10,9,1,-0.43,-0.07,0.26,-0.03
W,05/01/2019,162.47999572753906,21,0,11,9,1,-0.2,-0.02,0.34,-0.0783
W,08/01/2019,129.14999389648438,23,0,13,9,1,-0.08,0.2,0.46,-0.1319
W,04/01/2020,49.7599983215332,28,0,13,10,5,-0.45,0.62,1.51,2.4703
W,05/01/2020,120.66999816894531,30,0,15,8,7,-0.78,-0.33,0.16,0.6325
VNTR,08/01/2018,13.25,17,0,11,5,1,-0.18,0.71,0.85,-0.3132
VNTR,02/01/2019,4.6599998474121085,11,0,5,5,1,0.73,2.64,5.15,0.2189
VNTR,03/01/2019,5.929999828338622,10,0,6,3,1,0.18,1.65,0.27,0.0219
VNTR,05/01/2019,6.059999942779541,10,0,6,3,1,0.16,1.27,0.49,-0.1073
VNTR,08/01/2019,3.7999999523162837,10,0,5,4,1,0.35,2.91,0.8,-0.3553
VNTR,04/01/2020,1.6799999475479126,9,0,2,7,0,0.21,1.54,3.24,-0.1667
VNTR,05/01/2020,1.25,9,0,1,8,0,0.09,1.61,4.43,0.44
VMW,08/01/2018,144.16000366210938,24,0,16,7,1,-0.87,-0.18,0.22,0.0934
VMW,02/01/2019,151.08999633789062,22,0,14,7,1,-0.69,0.74,1.25,0.2087
VMW,03/01/2019,177.8699951171875,24,0,15,8,1,-0.71,0.69,1.09,0.1503
VMW,05/01/2019,204.6100006103516,24,0,13,9,2,-0.81,0.39,1.11,-0.166
VMW,08/01/2019,175.2100067138672,22,0,12,7,3,-0.86,0.5,1.65,-0.1183
VMW,04/01/2020,116.87999725341795,22,0,15,6,1,1.2,1.24,1.84,0.3169
VMW,05/01/2020,129.0,22,0,15,6,1,0.9,1.0,1.58,0.2008
WAL,08/01/2018,56.97000122070313,12,0,11,1,0,0.14,0.15,0.17,0.0063
WAL,02/01/2019,44.400001525878906,9,0,9,0,0,0.18,0.42,0.34,-0.0574
WAL,03/01/2019,46.63000106811523,9,0,9,0,0,0.16,0.4,0.31,0.0244
WAL,05/01/2019,47.77000045776367,7,0,7,0,0,0.24,0.31,0.24,-0.0546
WAL,08/01/2019,49.31000137329102,6,0,6,0,0,0.26,0.3,0.26,-0.0576
WAL,04/01/2020,28.989999771118164,5,0,5,0,0,0.07,0.65,0.37,0.327
WAL,05/01/2020,35.009998321533196,8,0,7,1,0,-0.03,0.39,0.31,0.0894
VNO,08/01/2018,71.19999694824219,8,0,4,4,0,0.08,0.13,0.21,0.0258
VNO,02/01/2019,69.98999786376953,9,0,6,2,1,-0.02,0.13,0.04,-0.0341
VNO,03/01/2019,67.36000061035156,9,0,6,2,1,-0.0,0.15,0.06,0.0255
VNO,05/01/2019,69.08000183105469,8,0,4,2,2,0.06,0.14,0.21,-0.0638
VNO,08/01/2019,64.31999969482422,7,0,4,2,1,0.18,0.2,0.26,-0.0081
VNO,04/01/2020,34.189998626708984,8,0,3,5,0,0.87,0.98,1.07,0.0576
VNO,05/01/2020,42.52000045776367,8,0,1,7,0,-0.1,0.53,0.75,-0.0992
VTR,08/01/2018,55.97000122070313,14,0,1,12,1,0.0,0.02,0.09,-0.0298
VTR,02/01/2019,64.55000305175781,14,0,0,13,1,-0.14,-0.11,0.03,-0.0152
VTR,03/01/2019,62.68000030517578,10,0,0,9,1,-0.13,-0.07,0.04,-0.023
VTR,05/01/2019,61.2400016784668,12,0,0,11,1,-0.06,-0.02,0.05,0.12
VTR,08/01/2019,67.33000183105469,11,0,2,8,1,-0.03,-0.03,0.1,0.0818
VTR,04/01/2020,24.20000076293945,16,1,2,11,2,0.08,1.27,1.54,0.4496
VTR,05/01/2020,31.190000534057614,17,1,2,12,2,-0.21,0.74,0.37,0.1728
VRT,04/01/2020,8.539999961853027,1,0,1,0,0,0.45,0.45,0.45,0.493
VRT,05/01/2020,10.420000076293944,2,0,2,0,0,0.04,0.08,0.13,0.2956
VST,08/01/2018,22.57999992370605,9,0,7,2,0,0.04,0.04,0.21,0.1036
VST,05/01/2019,27.229999542236328,8,0,7,1,0,0.23,0.23,0.5,-0.166
VST,08/01/2019,21.450000762939453,7,0,7,0,0,0.41,0.48,0.5,0.2452
WAT,08/01/2018,196.3999938964844,14,0,3,10,1,-0.02,0.06,0.09,-0.0033
WAT,02/01/2019,231.6199951171875,13,0,2,8,3,-0.24,-0.11,0.12,0.0936
WAT,03/01/2019,244.4199981689453,13,0,2,8,3,-0.26,-0.14,0.09,-0.1279
WAT,05/01/2019,213.1499938964844,10,0,1,6,3,-0.05,-0.05,0.05,0.0256
WAT,08/01/2019,211.22000122070312,8,0,1,5,2,-0.01,-0.01,0.08,0.0625
WAT,04/01/2020,176.5800018310547,7,0,0,4,3,-0.19,0.03,-0.03,0.1294
WAT,05/01/2020,184.38999938964844,8,0,0,4,4,-0.23,-0.06,0.13,-0.0213
VVNT,04/01/2020,12.390000343322756,6,0,1,3,2,0.14,0.47,1.2,-0.0686
VVNT,05/01/2020,10.399999618530273,6,0,1,3,2,0.22,0.56,1.35,0.6731
VRS,08/01/2018,20.959999084472656,2,0,2,0,0,0.21,0.3,0.21,0.6221
VRS,02/01/2019,24.75,2,0,2,0,0,0.89,0.95,1.01,-0.1253
VRS,03/01/2019,20.01000022888184,2,0,2,0,0,1.13,1.19,1.13,0.1229
VRS,05/01/2019,22.46999931335449,2,0,1,1,0,0.18,0.72,0.18,-0.1442
VRS,08/01/2019,16.229999542236328,2,0,1,1,0,0.74,1.55,0.74,-0.2292
VRTV,05/01/2019,27.88999938964844,3,0,2,1,0,0.13,0.39,0.39,-0.2904
VRTV,08/01/2019,17.399999618530273,3,0,1,2,0,0.55,0.98,0.55,0.0483
VRTV,04/01/2020,7.519999980926514,1,0,1,0,0,0.82,0.82,0.82,0.6702
VRTV,05/01/2020,9.149999618530273,1,0,1,0,0,0.83,0.83,0.83,0.8568
WEI,02/01/2019,9.760000228881836,1,0,1,0,0,0.26,0.26,0.26,0.1916
WEI,03/01/2019,11.899999618530273,1,0,1,0,0,0.07,0.07,0.07,-0.1496
WEI,05/01/2019,10.119999885559082,1,0,1,0,0,0.3,0.3,0.3,-0.1146
WEI,08/01/2019,8.189999580383299,1,0,1,0,0,0.63,0.63,0.63,-0.2527
WEI,04/01/2020,1.5099999904632568,1,0,0,0,1,3.19,3.19,3.19,0.0464
WEI,05/01/2020,1.5700000524520874,1,0,0,0,1,2.88,2.88,2.88,-0.1401
WCC,02/01/2019,52.099998474121094,5,0,2,3,0,0.1,0.18,0.23,0.0271
WCC,03/01/2019,54.7400016784668,6,0,3,3,0,0.1,0.17,0.2,0.0502
WCC,05/01/2019,57.4900016784668,6,0,3,3,0,0.08,0.16,0.17,-0.1049
WCC,08/01/2019,48.95000076293945,6,0,3,3,0,0.23,0.36,0.23,-0.0161
WCC,04/01/2020,21.07999992370605,9,1,4,4,0,0.42,1.41,2.1,0.5546
WCC,05/01/2020,25.809999465942386,9,1,4,4,0,0.27,1.14,1.54,0.3607
WLL,08/01/2018,47.25,25,0,13,12,0,-0.03,0.03,0.61,0.1278
WLL,02/01/2019,28.81999969482422,26,1,16,9,0,-0.08,0.87,0.91,-0.0791
WLL,03/01/2019,24.6200008392334,26,1,16,9,0,-0.01,0.92,1.05,0.108
WLL,05/01/2019,27.28000068664551,20,0,12,8,0,0.16,0.9,0.54,-0.2889
WLL,08/01/2019,13.399999618530273,21,0,14,7,0,0.49,2.2,1.74,-0.3955
WLL,04/01/2020,0.5199999809265137,18,0,3,12,3,0.1,13.99,16.65,0.3462
WLL,05/01/2020,1.2400000095367432,17,0,2,12,3,-0.22,8.18,2.12,-0.0403
WNC,08/01/2018,19.38999938964844,5,0,1,4,0,0.14,0.33,0.66,-0.0598
WNC,02/01/2019,14.050000190734865,7,0,2,5,0,0.21,0.4,0.21,-0.0214
WNC,03/01/2019,15.029999732971193,7,0,2,5,0,0.12,0.38,0.12,0.0313
WNC,05/01/2019,15.5,7,0,2,5,0,0.08,0.32,0.08,0.0684
WNC,08/01/2019,15.84000015258789,6,0,1,5,0,0.18,0.23,0.18,-0.0789
WIT,03/01/2019,5.6500000953674325,1,0,0,0,1,0.06,0.06,0.06,-0.1929
WIT,05/01/2019,4.559999942779541,2,0,0,0,2,-0.16,0.07,0.3,-0.0461
WIT,08/01/2019,4.170000076293944,2,0,0,0,2,-0.08,0.17,-0.08,-0.1463
WIT,04/01/2020,2.9200000762939453,1,0,0,1,0,0.18,0.18,0.18,0.1473
WIT,05/01/2020,3.2300000190734863,1,0,0,1,0,0.15,0.15,0.15,0.0155
WPC,08/01/2018,65.12999725341797,2,0,1,1,0,0.04,0.1,0.04,-0.0131
WPC,04/01/2020,55.75,4,0,1,3,0,0.43,0.46,0.43,0.0798
WPC,05/01/2020,63.59000015258789,4,0,1,3,0,-0.14,0.16,0.05,0.0717
WFC,08/01/2018,57.959999084472656,19,0,12,7,0,0.1,0.15,0.14,-0.0901
WFC,02/01/2019,49.0,17,0,9,8,0,-0.06,0.28,0.32,-0.0116
WFC,03/01/2019,50.22999954223633,15,0,8,7,0,-0.08,0.24,0.29,-0.038
WFC,05/01/2019,48.31999969482422,15,0,4,11,0,0.01,0.18,0.33,-0.0091
WFC,08/01/2019,48.40999984741211,17,0,4,11,2,-0.1,0.1,0.26,0.0463
WFC,04/01/2020,27.020000457763672,20,0,1,17,2,-0.1,0.62,1.04,-0.0152
WFC,05/01/2020,28.5,20,0,2,16,2,-0.21,0.56,0.66,-0.0972
WHR,08/01/2018,131.21000671386722,8,0,3,4,1,0.16,0.16,0.23,-0.0909
WHR,02/01/2019,133.58000183105472,9,0,2,5,2,-0.07,0.08,0.0,0.0005
WHR,03/01/2019,142.16000366210938,9,0,2,5,2,-0.04,0.04,-0.04,-0.0228
WHR,05/01/2019,138.91999816894528,8,0,2,4,2,-0.02,0.05,-0.01,0.0405
WHR,04/01/2020,80.0,7,0,3,3,1,0.06,0.58,0.53,0.519
WHR,05/01/2020,112.75,7,0,3,3,1,-0.12,0.22,0.04,0.17
WMT,08/01/2018,88.86000061035156,29,0,13,16,0,-0.07,0.12,0.23,0.0611
WMT,02/01/2019,95.91999816894531,31,0,16,14,1,-0.0,0.09,0.22,0.0214
WMT,03/01/2019,99.47000122070312,31,0,16,14,1,-0.02,0.08,0.21,0.0332
WMT,05/01/2019,102.7699966430664,32,0,16,15,1,-0.07,0.04,0.18,0.083
WMT,08/01/2019,110.31999969482422,31,0,17,13,1,-0.08,-0.01,0.13,0.0773
WMT,04/01/2020,112.1500015258789,28,0,20,6,2,-0.17,0.05,0.18,0.1007
WMT,05/01/2020,121.4800033569336,28,0,19,7,2,-0.22,0.01,0.15,-0.0167
WH,08/01/2018,59.09000015258789,6,0,6,0,0,0.1,0.21,0.36,-0.056
WH,02/01/2019,49.06999969482422,7,0,7,0,0,0.22,0.42,0.36,0.0259
WH,03/01/2019,52.97999954223633,7,0,7,0,0,0.18,0.38,0.31,0.0627
WH,05/01/2019,56.29999923706055,7,0,7,0,0,0.25,0.29,0.31,0.0023
WH,08/01/2019,56.68999862670898,6,0,6,0,0,0.11,0.23,0.29,-0.0845
WH,04/01/2020,29.520000457763672,5,0,5,0,0,1.12,1.18,1.32,0.5627
WH,05/01/2020,36.13999938964844,7,0,7,0,0,0.06,0.5,0.83,0.1735
WBS,08/01/2018,64.75,9,0,2,6,1,-0.1,-0.1,0.01,-0.0842
WBS,05/01/2019,53.22000122070313,5,0,2,2,1,0.19,0.2,0.19,-0.0836
WBS,08/01/2019,50.93999862670898,3,0,2,1,0,0.05,0.2,0.05,-0.0711
WBS,04/01/2020,21.450000762939453,6,0,4,2,0,0.2,1.06,1.35,0.3287
WBS,05/01/2020,27.35000038146973,7,1,2,4,0,-0.08,0.38,0.38,0.0519
WPG,02/01/2019,5.699999809265138,3,0,0,0,3,-0.23,-0.07,-0.07,0.0
WPG,03/01/2019,5.550000190734863,3,0,0,0,3,-0.21,-0.05,-0.05,-0.1964
WPG,04/01/2020,0.7519999742507935,1,0,0,0,1,3.21,3.21,3.21,-0.1223
WPG,05/01/2020,0.8560000061988831,1,0,0,0,1,0.38,0.38,0.38,0.0
WNS,02/01/2019,49.02999877929688,4,0,4,0,0,0.17,0.19,0.27,0.0979
WNS,03/01/2019,52.97000122070313,4,0,4,0,0,0.13,0.15,0.23,0.0819
WNS,04/01/2020,41.459999084472656,10,0,9,1,0,0.23,0.63,0.93,0.179
WNS,05/01/2020,48.040000915527344,10,0,9,1,0,0.02,0.32,0.32,0.1393
WMS,08/01/2018,27.85000038146973,3,0,1,2,0,0.01,0.06,0.12,0.1167
WMS,02/01/2019,25.5,3,0,1,2,0,0.07,0.16,0.35,0.0165
WMS,03/01/2019,25.6200008392334,3,0,1,2,0,0.06,0.15,0.06,0.0917
WMS,05/01/2019,27.96999931335449,3,0,1,2,0,-0.03,0.06,-0.03,0.1798
WMS,08/01/2019,31.8700008392334,3,0,1,2,0,-0.18,-0.11,-0.18,0.021
WMS,04/01/2020,28.040000915527344,4,0,2,2,0,0.32,0.68,0.32,0.5902
WMS,05/01/2020,39.2400016784668,4,0,3,1,0,0.03,0.09,0.08,0.2694
WOR,02/01/2019,37.88000106811523,2,0,0,2,0,0.21,0.23,0.26,0.0
WOR,03/01/2019,39.5,2,0,0,2,0,0.18,0.21,0.24,0.0187
WOR,05/01/2019,40.2400016784668,2,0,0,2,0,0.13,0.16,0.19,0.0164
WOR,08/01/2019,40.0,2,0,0,2,0,0.16,0.19,0.21,-0.092
WOR,04/01/2020,24.93000030517578,1,0,0,1,0,0.57,0.57,0.57,0.2078
WOR,05/01/2020,25.670000076293945,1,0,0,1,0,0.53,0.53,0.53,0.4581
WEX,02/01/2019,161.16000366210938,11,0,8,3,0,0.0,0.14,0.26,0.2008
WEX,03/01/2019,179.6999969482422,9,0,6,3,0,-0.05,0.11,0.12,0.1734
WEX,05/01/2019,210.8600006103516,11,0,7,4,0,-0.04,-0.02,0.1,0.0037
WEX,08/01/2019,211.52999877929688,12,0,9,3,0,0.05,0.06,0.25,-0.0379
WEX,04/01/2020,99.76000213623048,15,0,7,8,0,0.6,1.13,1.38,0.4835
WEX,05/01/2020,126.87000274658205,15,0,7,8,0,-0.17,0.77,0.9,0.3031
WGO,08/01/2018,39.650001525878906,4,0,2,2,0,0.18,0.45,0.18,-0.1564
WGO,02/01/2019,28.60000038146973,4,0,3,1,0,0.16,0.61,0.16,0.0962
WGO,03/01/2019,32.77000045776367,4,0,3,1,0,0.06,0.32,0.31,0.0861
WGO,05/01/2019,35.59000015258789,5,0,3,2,0,-0.13,0.13,0.18,0.104
WGO,04/01/2020,26.28000068664551,6,1,5,0,0,0.3,0.73,1.29,1.0761
WGO,05/01/2020,42.63000106811523,6,1,5,0,0,-0.11,0.1,0.05,0.5609
WHD,02/01/2019,33.09000015258789,10,0,10,0,0,0.07,0.17,0.34,0.0855
WHD,03/01/2019,36.5,11,1,10,0,0,-0.02,0.08,0.23,-0.0055
WHD,05/01/2019,36.29999923706055,10,1,8,0,1,0.06,0.14,0.3,-0.0755
WHD,08/01/2019,30.290000915527344,10,0,10,0,0,0.17,0.43,0.55,-0.0333
WHD,04/01/2020,11.1899995803833,9,1,6,2,0,0.42,1.37,1.75,0.7069
WHD,05/01/2020,17.350000381469727,11,1,8,2,0,-0.02,0.54,1.3,0.1914
WBT,08/01/2018,22.649999618530273,5,0,4,1,0,0.09,0.15,0.14,-0.0742
WBT,02/01/2019,14.039999961853027,8,0,7,1,0,0.1,0.4,0.64,0.1738
WBT,03/01/2019,16.100000381469727,7,0,6,1,0,0.02,0.27,0.21,0.0497
WBT,05/01/2019,16.899999618530273,7,0,6,1,0,0.07,0.19,0.13,0.0036
WBT,08/01/2019,16.40999984741211,6,0,6,0,0,0.18,0.22,0.18,0.0347
WBT,04/01/2020,4.829999923706055,5,0,3,2,0,0.43,1.98,2.09,0.2671
WBT,05/01/2020,4.800000190734863,5,0,3,2,0,0.42,1.95,2.06,0.2521
WCN,08/01/2018,78.0199966430664,10,0,9,1,0,0.07,0.07,0.11,0.029
WCN,02/01/2019,83.61000061035156,8,0,7,1,0,0.04,0.04,0.12,0.0633
WCN,03/01/2019,83.91999816894531,9,0,8,1,0,0.05,0.07,0.12,0.1088
WCN,05/01/2019,93.0500030517578,12,1,10,1,0,-0.02,0.06,0.15,0.0326
WCN,04/01/2020,75.16999816894531,15,1,11,3,0,0.17,0.3,0.46,0.2498
WCN,05/01/2020,84.93000030517578,14,1,11,2,0,0.07,0.22,0.66,0.1073
WST,05/01/2019,121.4499969482422,2,0,1,1,0,-0.05,-0.01,0.03,0.0375
WTRG,04/01/2020,38.959999084472656,2,0,1,1,0,0.19,0.21,0.24,0.1255
WTRG,05/01/2020,41.52999877929688,4,0,2,2,0,0.08,0.16,0.2,0.0171
WRE,08/01/2018,30.31999969482422,4,0,2,1,1,-0.16,0.0,-0.16,0.0115
WRE,02/01/2019,25.420000076293945,5,0,3,2,0,0.01,0.13,0.2,0.1192
WRE,03/01/2019,26.559999465942386,5,0,3,2,0,-0.04,0.08,-0.04,0.0651
WRE,05/01/2019,28.290000915527344,3,0,2,1,0,-0.07,0.03,-0.07,-0.0495
WRE,08/01/2019,26.899999618530273,4,0,2,2,0,0.05,0.07,0.05,0.0164
WRE,05/01/2020,22.649999618530273,3,0,1,2,0,0.1,0.31,0.54,-0.0168
WTI,08/01/2018,6.809999942779541,2,0,0,1,1,-0.27,-0.11,0.06,0.4288
WTI,04/01/2020,1.6000000238418581,2,0,1,1,0,0.12,2.65,0.12,0.6375
WTI,05/01/2020,2.6700000762939453,2,0,1,1,0,-0.2,0.16,0.51,-0.1386
WMC,05/01/2019,10.539999961853027,1,0,0,1,0,0.0,0.0,0.0,-0.0531
WMC,08/01/2019,10.170000076293944,1,0,0,1,0,0.05,0.05,0.05,-0.0511
WMC,04/01/2020,2.1800000667572017,1,0,0,1,0,0.39,0.39,0.39,-0.0688
WMC,05/01/2020,2.9100000858306885,1,0,0,1,0,0.56,0.56,0.56,-0.055
WTS,02/01/2019,75.01000213623047,4,0,2,2,0,0.07,0.17,0.35,0.0867
WTS,03/01/2019,81.0,5,0,2,3,0,0.04,0.12,0.04,0.0547
WTS,05/01/2019,85.43000030517578,5,0,2,3,0,-0.02,0.05,0.12,0.1004
WTS,08/01/2019,91.77999877929688,4,0,2,2,0,0.01,0.02,0.01,0.0266
WTS,05/01/2020,80.37000274658203,3,0,2,1,0,0.21,0.3,0.52,0.0141
XOM,08/01/2018,80.88999938964844,20,0,5,11,4,-0.14,0.08,0.3,0.0551
XOM,02/01/2019,74.91999816894531,18,0,5,10,3,-0.07,0.11,0.26,0.0842
XOM,03/01/2019,79.37999725341797,18,0,6,10,2,-0.04,0.07,0.2,0.0071
XOM,05/01/2019,79.94000244140625,20,0,6,12,2,-0.05,0.07,0.33,-0.0352
XOM,08/01/2019,73.73999786376953,20,0,4,14,2,0.09,0.16,0.24,-0.0395
XOM,04/01/2020,36.86000061035156,23,0,1,17,5,-0.01,0.52,1.55,0.2295
XOM,05/01/2020,45.63000106811523,22,0,1,16,5,-0.15,0.26,0.6,-0.025
WSO,02/01/2019,147.0800018310547,8,0,2,5,1,-0.02,0.2,-0.02,-0.0189
WSO,03/01/2019,145.07000732421875,7,0,1,5,1,0.01,0.21,0.01,0.0982
WSO,05/01/2019,159.30999755859375,5,0,0,4,1,-0.08,0.06,-0.08,0.0378
WSO,08/01/2019,162.69000244140625,4,0,0,3,1,-0.1,0.02,-0.1,0.0439
WSO,04/01/2020,153.49000549316406,5,0,1,3,1,-0.1,0.05,0.24,0.1585
WSO,05/01/2020,158.83999633789062,5,0,1,3,1,-0.13,0.01,0.2,0.1178
WWW,02/01/2019,34.560001373291016,10,0,5,5,0,-0.03,0.11,0.11,0.0382
WWW,03/01/2019,36.18000030517578,10,0,5,5,0,0.04,0.1,0.13,0.0169
WWW,05/01/2019,36.790000915527344,10,0,5,5,0,0.09,0.15,0.17,-0.2449
WWW,08/01/2019,27.21999931335449,10,0,4,6,0,0.1,0.44,0.51,0.0474
WWW,04/01/2020,14.300000190734865,6,0,4,2,0,0.91,1.25,1.11,0.4741
WWW,05/01/2020,20.76000022888184,6,0,3,3,0,-0.11,0.39,0.21,0.1561
WSM,08/01/2018,58.22000122070313,19,0,2,12,5,-0.15,-0.11,0.09,0.1293
WSM,02/01/2019,54.45000076293945,18,0,1,13,4,-0.08,0.06,0.16,0.034
WSM,03/01/2019,58.90999984741211,18,0,1,13,4,-0.12,0.02,-0.1,-0.0304
WSM,05/01/2019,57.11999893188477,17,0,1,13,3,-0.03,0.06,0.07,0.1605
WSM,08/01/2019,66.56999969482422,20,0,2,14,4,-0.32,-0.09,0.1,0.0279
WSM,04/01/2020,40.15999984741211,18,0,3,12,3,-0.33,0.35,1.09,1.0667
WSM,05/01/2020,60.1500015258789,18,0,3,12,3,-0.52,-0.04,-0.01,0.3696
WRK,08/01/2018,57.97999954223633,8,0,6,2,0,0.09,0.3,0.3,-0.0764
WRK,02/01/2019,40.61000061035156,7,0,2,5,0,0.09,0.35,0.51,-0.0515
WRK,03/01/2019,37.70000076293945,7,0,2,5,0,0.09,0.34,0.4,0.0223
WRK,05/01/2019,38.540000915527344,7,0,1,6,0,0.13,0.34,0.13,-0.0309
WRK,08/01/2019,36.31999969482422,9,0,2,6,1,-0.1,0.29,0.24,0.0118
WRK,04/01/2020,26.96999931335449,9,0,6,2,1,-0.04,0.55,0.85,0.04
WRK,05/01/2020,31.57999992370605,8,0,6,1,1,-0.05,0.47,0.47,-0.1045
